date_id,day_date,month_ago_date,thirty_days_ago_date,is_month_start,is_month_end
2457503,2016-04-25,2016-03-25,2016-03-26,0,0
2457504,2016-04-26,2016-03-26,2016-03-27,0,0
2457505,2016-04-27,2016-03-27,2016-03-28,0,0
2457506,2016-04-28,2016-03-28,2016-03-29,0,0
2457507,2016-04-29,2016-03-29,2016-03-30,0,0
2457508,2016-04-30,2016-03-30,2016-03-31,0,1
2457509,2016-05-01,2016-04-01,2016-04-01,1,0
2457510,2016-05-02,2016-04-02,2016-04-02,0,0
2457511,2016-05-03,2016-04-03,2016-04-03,0,0
2457512,2016-05-04,2016-04-04,2016-04-04,0,0
2457513,2016-05-05,2016-04-05,2016-04-05,0,0
2457514,2016-05-06,2016-04-06,2016-04-06,0,0
2457515,2016-05-07,2016-04-07,2016-04-07,0,0
2457516,2016-05-08,2016-04-08,2016-04-08,0,0
2457517,2016-05-09,2016-04-09,2016-04-09,0,0
2457518,2016-05-10,2016-04-10,2016-04-10,0,0
2457519,2016-05-11,2016-04-11,2016-04-11,0,0
2457520,2016-05-12,2016-04-12,2016-04-12,0,0
2457521,2016-05-13,2016-04-13,2016-04-13,0,0
2457522,2016-05-14,2016-04-14,2016-04-14,0,0
2457523,2016-05-15,2016-04-15,2016-04-15,0,0
2457524,2016-05-16,2016-04-16,2016-04-16,0,0
2457525,2016-05-17,2016-04-17,2016-04-17,0,0
2457526,2016-05-18,2016-04-18,2016-04-18,0,0
2457527,2016-05-19,2016-04-19,2016-04-19,0,0
2457528,2016-05-20,2016-04-20,2016-04-20,0,0
2457529,2016-05-21,2016-04-21,2016-04-21,0,0
2457530,2016-05-22,2016-04-22,2016-04-22,0,0
2457531,2016-05-23,2016-04-23,2016-04-23,0,0
2457532,2016-05-24,2016-04-24,2016-04-24,0,0
2457533,2016-05-25,2016-04-25,2016-04-25,0,0
2457534,2016-05-26,2016-04-26,2016-04-26,0,0
2457535,2016-05-27,2016-04-27,2016-04-27,0,0
2457536,2016-05-28,2016-04-28,2016-04-28,0,0
2457537,2016-05-29,2016-04-29,2016-04-29,0,0
2457538,2016-05-30,2016-04-30,2016-04-30,0,0
2457539,2016-05-31,2016-05-01,2016-05-01,0,1
2457540,2016-06-01,2016-05-01,2016-05-02,1,0
2457541,2016-06-02,2016-05-02,2016-05-03,0,0
2457542,2016-06-03,2016-05-03,2016-05-04,0,0
2457543,2016-06-04,2016-05-04,2016-05-05,0,0
2457544,2016-06-05,2016-05-05,2016-05-06,0,0
2457545,2016-06-06,2016-05-06,2016-05-07,0,0
2457546,2016-06-07,2016-05-07,2016-05-08,0,0
2457547,2016-06-08,2016-05-08,2016-05-09,0,0
2457548,2016-06-09,2016-05-09,2016-05-10,0,0
2457549,2016-06-10,2016-05-10,2016-05-11,0,0
2457550,2016-06-11,2016-05-11,2016-05-12,0,0
2457551,2016-06-12,2016-05-12,2016-05-13,0,0
2457552,2016-06-13,2016-05-13,2016-05-14,0,0
2457553,2016-06-14,2016-05-14,2016-05-15,0,0
2457554,2016-06-15,2016-05-15,2016-05-16,0,0
2457555,2016-06-16,2016-05-16,2016-05-17,0,0
2457556,2016-06-17,2016-05-17,2016-05-18,0,0
2457557,2016-06-18,2016-05-18,2016-05-19,0,0
2457558,2016-06-19,2016-05-19,2016-05-20,0,0
2457559,2016-06-20,2016-05-20,2016-05-21,0,0
2457560,2016-06-21,2016-05-21,2016-05-22,0,0
2457561,2016-06-22,2016-05-22,2016-05-23,0,0
2457562,2016-06-23,2016-05-23,2016-05-24,0,0
2457563,2016-06-24,2016-05-24,2016-05-25,0,0
2457564,2016-06-25,2016-05-25,2016-05-26,0,0
2457565,2016-06-26,2016-05-26,2016-05-27,0,0
2457566,2016-06-27,2016-05-27,2016-05-28,0,0
2457567,2016-06-28,2016-05-28,2016-05-29,0,0
2457568,2016-06-29,2016-05-29,2016-05-30,0,0
2457569,2016-06-30,2016-05-30,2016-05-31,0,1
2457570,2016-07-01,2016-06-01,2016-06-01,1,0
2457571,2016-07-02,2016-06-02,2016-06-02,0,0
2457572,2016-07-03,2016-06-03,2016-06-03,0,0
2457573,2016-07-04,2016-06-04,2016-06-04,0,0
2457574,2016-07-05,2016-06-05,2016-06-05,0,0
2457575,2016-07-06,2016-06-06,2016-06-06,0,0
2457576,2016-07-07,2016-06-07,2016-06-07,0,0
2457577,2016-07-08,2016-06-08,2016-06-08,0,0
2457578,2016-07-09,2016-06-09,2016-06-09,0,0
2457579,2016-07-10,2016-06-10,2016-06-10,0,0
2457580,2016-07-11,2016-06-11,2016-06-11,0,0
2457581,2016-07-12,2016-06-12,2016-06-12,0,0
2457582,2016-07-13,2016-06-13,2016-06-13,0,0
2457583,2016-07-14,2016-06-14,2016-06-14,0,0
2457584,2016-07-15,2016-06-15,2016-06-15,0,0
2457585,2016-07-16,2016-06-16,2016-06-16,0,0
2457586,2016-07-17,2016-06-17,2016-06-17,0,0
2457587,2016-07-18,2016-06-18,2016-06-18,0,0
2457588,2016-07-19,2016-06-19,2016-06-19,0,0
2457589,2016-07-20,2016-06-20,2016-06-20,0,0
2457590,2016-07-21,2016-06-21,2016-06-21,0,0
2457591,2016-07-22,2016-06-22,2016-06-22,0,0
2457592,2016-07-23,2016-06-23,2016-06-23,0,0
2457593,2016-07-24,2016-06-24,2016-06-24,0,0
2457594,2016-07-25,2016-06-25,2016-06-25,0,0
2457595,2016-07-26,2016-06-26,2016-06-26,0,0
2457596,2016-07-27,2016-06-27,2016-06-27,0,0
2457597,2016-07-28,2016-06-28,2016-06-28,0,0
2457598,2016-07-29,2016-06-29,2016-06-29,0,0
2457599,2016-07-30,2016-06-30,2016-06-30,0,0
2457600,2016-07-31,2016-07-01,2016-07-01,0,1
2457601,2016-08-01,2016-07-01,2016-07-02,1,0
2457602,2016-08-02,2016-07-02,2016-07-03,0,0
2457603,2016-08-03,2016-07-03,2016-07-04,0,0
2457604,2016-08-04,2016-07-04,2016-07-05,0,0
2457605,2016-08-05,2016-07-05,2016-07-06,0,0
2457606,2016-08-06,2016-07-06,2016-07-07,0,0
2457607,2016-08-07,2016-07-07,2016-07-08,0,0
2457608,2016-08-08,2016-07-08,2016-07-09,0,0
2457609,2016-08-09,2016-07-09,2016-07-10,0,0
2457610,2016-08-10,2016-07-10,2016-07-11,0,0
2457611,2016-08-11,2016-07-11,2016-07-12,0,0
2457612,2016-08-12,2016-07-12,2016-07-13,0,0
2457613,2016-08-13,2016-07-13,2016-07-14,0,0
2457614,2016-08-14,2016-07-14,2016-07-15,0,0
2457615,2016-08-15,2016-07-15,2016-07-16,0,0
2457616,2016-08-16,2016-07-16,2016-07-17,0,0
2457617,2016-08-17,2016-07-17,2016-07-18,0,0
2457618,2016-08-18,2016-07-18,2016-07-19,0,0
2457619,2016-08-19,2016-07-19,2016-07-20,0,0
2457620,2016-08-20,2016-07-20,2016-07-21,0,0
2457621,2016-08-21,2016-07-21,2016-07-22,0,0
2457622,2016-08-22,2016-07-22,2016-07-23,0,0
2457623,2016-08-23,2016-07-23,2016-07-24,0,0
2457624,2016-08-24,2016-07-24,2016-07-25,0,0
2457625,2016-08-25,2016-07-25,2016-07-26,0,0
2457626,2016-08-26,2016-07-26,2016-07-27,0,0
2457627,2016-08-27,2016-07-27,2016-07-28,0,0
2457628,2016-08-28,2016-07-28,2016-07-29,0,0
2457629,2016-08-29,2016-07-29,2016-07-30,0,0
2457630,2016-08-30,2016-07-30,2016-07-31,0,0
2457631,2016-08-31,2016-07-31,2016-08-01,0,1
2457632,2016-09-01,2016-08-01,2016-08-02,1,0
2457633,2016-09-02,2016-08-02,2016-08-03,0,0
2457634,2016-09-03,2016-08-03,2016-08-04,0,0
2457635,2016-09-04,2016-08-04,2016-08-05,0,0
2457636,2016-09-05,2016-08-05,2016-08-06,0,0
2457637,2016-09-06,2016-08-06,2016-08-07,0,0
2457638,2016-09-07,2016-08-07,2016-08-08,0,0
2457639,2016-09-08,2016-08-08,2016-08-09,0,0
2457640,2016-09-09,2016-08-09,2016-08-10,0,0
2457641,2016-09-10,2016-08-10,2016-08-11,0,0
2457642,2016-09-11,2016-08-11,2016-08-12,0,0
2457643,2016-09-12,2016-08-12,2016-08-13,0,0
2457644,2016-09-13,2016-08-13,2016-08-14,0,0
2457645,2016-09-14,2016-08-14,2016-08-15,0,0
2457646,2016-09-15,2016-08-15,2016-08-16,0,0
2457647,2016-09-16,2016-08-16,2016-08-17,0,0
2457648,2016-09-17,2016-08-17,2016-08-18,0,0
2457649,2016-09-18,2016-08-18,2016-08-19,0,0
2457650,2016-09-19,2016-08-19,2016-08-20,0,0
2457651,2016-09-20,2016-08-20,2016-08-21,0,0
2457652,2016-09-21,2016-08-21,2016-08-22,0,0
2457653,2016-09-22,2016-08-22,2016-08-23,0,0
2457654,2016-09-23,2016-08-23,2016-08-24,0,0
2457655,2016-09-24,2016-08-24,2016-08-25,0,0
2457656,2016-09-25,2016-08-25,2016-08-26,0,0
2457657,2016-09-26,2016-08-26,2016-08-27,0,0
2457658,2016-09-27,2016-08-27,2016-08-28,0,0
2457659,2016-09-28,2016-08-28,2016-08-29,0,0
2457660,2016-09-29,2016-08-29,2016-08-30,0,0
2457661,2016-09-30,2016-08-30,2016-08-31,0,1
2457662,2016-10-01,2016-09-01,2016-09-01,1,0
2457663,2016-10-02,2016-09-02,2016-09-02,0,0
2457664,2016-10-03,2016-09-03,2016-09-03,0,0
2457665,2016-10-04,2016-09-04,2016-09-04,0,0
2457666,2016-10-05,2016-09-05,2016-09-05,0,0
2457667,2016-10-06,2016-09-06,2016-09-06,0,0
2457668,2016-10-07,2016-09-07,2016-09-07,0,0
2457669,2016-10-08,2016-09-08,2016-09-08,0,0
2457670,2016-10-09,2016-09-09,2016-09-09,0,0
2457671,2016-10-10,2016-09-10,2016-09-10,0,0
2457672,2016-10-11,2016-09-11,2016-09-11,0,0
2457673,2016-10-12,2016-09-12,2016-09-12,0,0
2457674,2016-10-13,2016-09-13,2016-09-13,0,0
2457675,2016-10-14,2016-09-14,2016-09-14,0,0
2457676,2016-10-15,2016-09-15,2016-09-15,0,0
2457677,2016-10-16,2016-09-16,2016-09-16,0,0
2457678,2016-10-17,2016-09-17,2016-09-17,0,0
2457679,2016-10-18,2016-09-18,2016-09-18,0,0
2457680,2016-10-19,2016-09-19,2016-09-19,0,0
2457681,2016-10-20,2016-09-20,2016-09-20,0,0
2457682,2016-10-21,2016-09-21,2016-09-21,0,0
2457683,2016-10-22,2016-09-22,2016-09-22,0,0
2457684,2016-10-23,2016-09-23,2016-09-23,0,0
2457685,2016-10-24,2016-09-24,2016-09-24,0,0
2457686,2016-10-25,2016-09-25,2016-09-25,0,0
2457687,2016-10-26,2016-09-26,2016-09-26,0,0
2457688,2016-10-27,2016-09-27,2016-09-27,0,0
2457689,2016-10-28,2016-09-28,2016-09-28,0,0
2457690,2016-10-29,2016-09-29,2016-09-29,0,0
2457691,2016-10-30,2016-09-30,2016-09-30,0,0
2457692,2016-10-31,2016-10-01,2016-10-01,0,1
2457693,2016-11-01,2016-10-01,2016-10-02,1,0
2457694,2016-11-02,2016-10-02,2016-10-03,0,0
2457695,2016-11-03,2016-10-03,2016-10-04,0,0
2457696,2016-11-04,2016-10-04,2016-10-05,0,0
2457697,2016-11-05,2016-10-05,2016-10-06,0,0
2457698,2016-11-06,2016-10-06,2016-10-07,0,0
2457699,2016-11-07,2016-10-07,2016-10-08,0,0
2457700,2016-11-08,2016-10-08,2016-10-09,0,0
2457701,2016-11-09,2016-10-09,2016-10-10,0,0
2457702,2016-11-10,2016-10-10,2016-10-11,0,0
2457703,2016-11-11,2016-10-11,2016-10-12,0,0
2457704,2016-11-12,2016-10-12,2016-10-13,0,0
2457705,2016-11-13,2016-10-13,2016-10-14,0,0
2457706,2016-11-14,2016-10-14,2016-10-15,0,0
2457707,2016-11-15,2016-10-15,2016-10-16,0,0
2457708,2016-11-16,2016-10-16,2016-10-17,0,0
2457709,2016-11-17,2016-10-17,2016-10-18,0,0
2457710,2016-11-18,2016-10-18,2016-10-19,0,0
2457711,2016-11-19,2016-10-19,2016-10-20,0,0
2457712,2016-11-20,2016-10-20,2016-10-21,0,0
2457713,2016-11-21,2016-10-21,2016-10-22,0,0
2457714,2016-11-22,2016-10-22,2016-10-23,0,0
2457715,2016-11-23,2016-10-23,2016-10-24,0,0
2457716,2016-11-24,2016-10-24,2016-10-25,0,0
2457717,2016-11-25,2016-10-25,2016-10-26,0,0
2457718,2016-11-26,2016-10-26,2016-10-27,0,0
2457719,2016-11-27,2016-10-27,2016-10-28,0,0
2457720,2016-11-28,2016-10-28,2016-10-29,0,0
2457721,2016-11-29,2016-10-29,2016-10-30,0,0
2457722,2016-11-30,2016-10-30,2016-10-31,0,1
2457723,2016-12-01,2016-11-01,2016-11-01,1,0
2457724,2016-12-02,2016-11-02,2016-11-02,0,0
2457725,2016-12-03,2016-11-03,2016-11-03,0,0
2457726,2016-12-04,2016-11-04,2016-11-04,0,0
2457727,2016-12-05,2016-11-05,2016-11-05,0,0
2457728,2016-12-06,2016-11-06,2016-11-06,0,0
2457729,2016-12-07,2016-11-07,2016-11-07,0,0
2457730,2016-12-08,2016-11-08,2016-11-08,0,0
2457731,2016-12-09,2016-11-09,2016-11-09,0,0
2457732,2016-12-10,2016-11-10,2016-11-10,0,0
2457733,2016-12-11,2016-11-11,2016-11-11,0,0
2457734,2016-12-12,2016-11-12,2016-11-12,0,0
2457735,2016-12-13,2016-11-13,2016-11-13,0,0
2457736,2016-12-14,2016-11-14,2016-11-14,0,0
2457737,2016-12-15,2016-11-15,2016-11-15,0,0
2457738,2016-12-16,2016-11-16,2016-11-16,0,0
2457739,2016-12-17,2016-11-17,2016-11-17,0,0
2457740,2016-12-18,2016-11-18,2016-11-18,0,0
2457741,2016-12-19,2016-11-19,2016-11-19,0,0
2457742,2016-12-20,2016-11-20,2016-11-20,0,0
2457743,2016-12-21,2016-11-21,2016-11-21,0,0
2457744,2016-12-22,2016-11-22,2016-11-22,0,0
2457745,2016-12-23,2016-11-23,2016-11-23,0,0
2457746,2016-12-24,2016-11-24,2016-11-24,0,0
2457747,2016-12-25,2016-11-25,2016-11-25,0,0
2457748,2016-12-26,2016-11-26,2016-11-26,0,0
2457749,2016-12-27,2016-11-27,2016-11-27,0,0
2457750,2016-12-28,2016-11-28,2016-11-28,0,0
2457751,2016-12-29,2016-11-29,2016-11-29,0,0
2457752,2016-12-30,2016-11-30,2016-11-30,0,0
2457753,2016-12-31,2016-12-01,2016-12-01,0,1
2457754,2017-01-01,2016-12-01,2016-12-02,1,0
2457755,2017-01-02,2016-12-02,2016-12-03,0,0
2457756,2017-01-03,2016-12-03,2016-12-04,0,0
2457757,2017-01-04,2016-12-04,2016-12-05,0,0
2457758,2017-01-05,2016-12-05,2016-12-06,0,0
2457759,2017-01-06,2016-12-06,2016-12-07,0,0
2457760,2017-01-07,2016-12-07,2016-12-08,0,0
2457761,2017-01-08,2016-12-08,2016-12-09,0,0
2457762,2017-01-09,2016-12-09,2016-12-10,0,0
2457763,2017-01-10,2016-12-10,2016-12-11,0,0
2457764,2017-01-11,2016-12-11,2016-12-12,0,0
2457765,2017-01-12,2016-12-12,2016-12-13,0,0
2457766,2017-01-13,2016-12-13,2016-12-14,0,0
2457767,2017-01-14,2016-12-14,2016-12-15,0,0
2457768,2017-01-15,2016-12-15,2016-12-16,0,0
2457769,2017-01-16,2016-12-16,2016-12-17,0,0
2457770,2017-01-17,2016-12-17,2016-12-18,0,0
2457771,2017-01-18,2016-12-18,2016-12-19,0,0
2457772,2017-01-19,2016-12-19,2016-12-20,0,0
2457773,2017-01-20,2016-12-20,2016-12-21,0,0
2457774,2017-01-21,2016-12-21,2016-12-22,0,0
2457775,2017-01-22,2016-12-22,2016-12-23,0,0
2457776,2017-01-23,2016-12-23,2016-12-24,0,0
2457777,2017-01-24,2016-12-24,2016-12-25,0,0
2457778,2017-01-25,2016-12-25,2016-12-26,0,0
2457779,2017-01-26,2016-12-26,2016-12-27,0,0
2457780,2017-01-27,2016-12-27,2016-12-28,0,0
2457781,2017-01-28,2016-12-28,2016-12-29,0,0
2457782,2017-01-29,2016-12-29,2016-12-30,0,0
2457783,2017-01-30,2016-12-30,2016-12-31,0,0
2457784,2017-01-31,2016-12-31,2017-01-01,0,1
2457785,2017-02-01,2017-01-01,2017-01-02,1,0
2457786,2017-02-02,2017-01-02,2017-01-03,0,0
2457787,2017-02-03,2017-01-03,2017-01-04,0,0
2457788,2017-02-04,2017-01-04,2017-01-05,0,0
2457789,2017-02-05,2017-01-05,2017-01-06,0,0
2457790,2017-02-06,2017-01-06,2017-01-07,0,0
2457791,2017-02-07,2017-01-07,2017-01-08,0,0
2457792,2017-02-08,2017-01-08,2017-01-09,0,0
2457793,2017-02-09,2017-01-09,2017-01-10,0,0
2457794,2017-02-10,2017-01-10,2017-01-11,0,0
2457795,2017-02-11,2017-01-11,2017-01-12,0,0
2457796,2017-02-12,2017-01-12,2017-01-13,0,0
2457797,2017-02-13,2017-01-13,2017-01-14,0,0
2457798,2017-02-14,2017-01-14,2017-01-15,0,0
2457799,2017-02-15,2017-01-15,2017-01-16,0,0
2457800,2017-02-16,2017-01-16,2017-01-17,0,0
2457801,2017-02-17,2017-01-17,2017-01-18,0,0
2457802,2017-02-18,2017-01-18,2017-01-19,0,0
2457803,2017-02-19,2017-01-19,2017-01-20,0,0
2457804,2017-02-20,2017-01-20,2017-01-21,0,0
2457805,2017-02-21,2017-01-21,2017-01-22,0,0
2457806,2017-02-22,2017-01-22,2017-01-23,0,0
2457807,2017-02-23,2017-01-23,2017-01-24,0,0
2457808,2017-02-24,2017-01-24,2017-01-25,0,0
2457809,2017-02-25,2017-01-25,2017-01-26,0,0
2457810,2017-02-26,2017-01-26,2017-01-27,0,0
2457811,2017-02-27,2017-01-27,2017-01-28,0,0
2457812,2017-02-28,2017-01-28,2017-01-29,0,1
2457813,2017-03-01,2017-02-01,2017-01-30,1,0
2457814,2017-03-02,2017-02-02,2017-01-31,0,0
2457815,2017-03-03,2017-02-03,2017-02-01,0,0
2457816,2017-03-04,2017-02-04,2017-02-02,0,0
2457817,2017-03-05,2017-02-05,2017-02-03,0,0
2457818,2017-03-06,2017-02-06,2017-02-04,0,0
2457819,2017-03-07,2017-02-07,2017-02-05,0,0
2457820,2017-03-08,2017-02-08,2017-02-06,0,0
2457821,2017-03-09,2017-02-09,2017-02-07,0,0
2457822,2017-03-10,2017-02-10,2017-02-08,0,0
2457823,2017-03-11,2017-02-11,2017-02-09,0,0
2457824,2017-03-12,2017-02-12,2017-02-10,0,0
2457825,2017-03-13,2017-02-13,2017-02-11,0,0
2457826,2017-03-14,2017-02-14,2017-02-12,0,0
2457827,2017-03-15,2017-02-15,2017-02-13,0,0
2457828,2017-03-16,2017-02-16,2017-02-14,0,0
2457829,2017-03-17,2017-02-17,2017-02-15,0,0
2457830,2017-03-18,2017-02-18,2017-02-16,0,0
2457831,2017-03-19,2017-02-19,2017-02-17,0,0
2457832,2017-03-20,2017-02-20,2017-02-18,0,0
2457833,2017-03-21,2017-02-21,2017-02-19,0,0
2457834,2017-03-22,2017-02-22,2017-02-20,0,0
2457835,2017-03-23,2017-02-23,2017-02-21,0,0
2457836,2017-03-24,2017-02-24,2017-02-22,0,0
2457837,2017-03-25,2017-02-25,2017-02-23,0,0
2457838,2017-03-26,2017-02-26,2017-02-24,0,0
2457839,2017-03-27,2017-02-27,2017-02-25,0,0
2457840,2017-03-28,2017-02-28,2017-02-26,0,0
2457841,2017-03-29,2017-03-01,2017-02-27,0,0
2457842,2017-03-30,2017-03-02,2017-02-28,0,0
2457843,2017-03-31,2017-03-03,2017-03-01,0,1
2457844,2017-04-01,2017-03-01,2017-03-02,1,0
2457845,2017-04-02,2017-03-02,2017-03-03,0,0
2457846,2017-04-03,2017-03-03,2017-03-04,0,0
2457847,2017-04-04,2017-03-04,2017-03-05,0,0
2457848,2017-04-05,2017-03-05,2017-03-06,0,0
2457849,2017-04-06,2017-03-06,2017-03-07,0,0
2457850,2017-04-07,2017-03-07,2017-03-08,0,0
2457851,2017-04-08,2017-03-08,2017-03-09,0,0
2457852,2017-04-09,2017-03-09,2017-03-10,0,0
2457853,2017-04-10,2017-03-10,2017-03-11,0,0
2457854,2017-04-11,2017-03-11,2017-03-12,0,0
2457855,2017-04-12,2017-03-12,2017-03-13,0,0
2457856,2017-04-13,2017-03-13,2017-03-14,0,0
2457857,2017-04-14,2017-03-14,2017-03-15,0,0
2457858,2017-04-15,2017-03-15,2017-03-16,0,0
2457859,2017-04-16,2017-03-16,2017-03-17,0,0
2457860,2017-04-17,2017-03-17,2017-03-18,0,0
2457861,2017-04-18,2017-03-18,2017-03-19,0,0
2457862,2017-04-19,2017-03-19,2017-03-20,0,0
2457863,2017-04-20,2017-03-20,2017-03-21,0,0
2457864,2017-04-21,2017-03-21,2017-03-22,0,0
2457865,2017-04-22,2017-03-22,2017-03-23,0,0
2457866,2017-04-23,2017-03-23,2017-03-24,0,0
2457867,2017-04-24,2017-03-24,2017-03-25,0,0
2457868,2017-04-25,2017-03-25,2017-03-26,0,0
2457869,2017-04-26,2017-03-26,2017-03-27,0,0
2457870,2017-04-27,2017-03-27,2017-03-28,0,0
2457871,2017-04-28,2017-03-28,2017-03-29,0,0
2457872,2017-04-29,2017-03-29,2017-03-30,0,0
2457873,2017-04-30,2017-03-30,2017-03-31,0,1
2457874,2017-05-01,2017-04-01,2017-04-01,1,0
2457875,2017-05-02,2017-04-02,2017-04-02,0,0
2457876,2017-05-03,2017-04-03,2017-04-03,0,0
2457877,2017-05-04,2017-04-04,2017-04-04,0,0
2457878,2017-05-05,2017-04-05,2017-04-05,0,0
2457879,2017-05-06,2017-04-06,2017-04-06,0,0
2457880,2017-05-07,2017-04-07,2017-04-07,0,0
2457881,2017-05-08,2017-04-08,2017-04-08,0,0
2457882,2017-05-09,2017-04-09,2017-04-09,0,0
2457883,2017-05-10,2017-04-10,2017-04-10,0,0
2457884,2017-05-11,2017-04-11,2017-04-11,0,0
2457885,2017-05-12,2017-04-12,2017-04-12,0,0
2457886,2017-05-13,2017-04-13,2017-04-13,0,0
2457887,2017-05-14,2017-04-14,2017-04-14,0,0
2457888,2017-05-15,2017-04-15,2017-04-15,0,0
2457889,2017-05-16,2017-04-16,2017-04-16,0,0
2457890,2017-05-17,2017-04-17,2017-04-17,0,0
2457891,2017-05-18,2017-04-18,2017-04-18,0,0
2457892,2017-05-19,2017-04-19,2017-04-19,0,0
2457893,2017-05-20,2017-04-20,2017-04-20,0,0
2457894,2017-05-21,2017-04-21,2017-04-21,0,0
2457895,2017-05-22,2017-04-22,2017-04-22,0,0
2457896,2017-05-23,2017-04-23,2017-04-23,0,0
2457897,2017-05-24,2017-04-24,2017-04-24,0,0
2457898,2017-05-25,2017-04-25,2017-04-25,0,0
2457899,2017-05-26,2017-04-26,2017-04-26,0,0
2457900,2017-05-27,2017-04-27,2017-04-27,0,0
2457901,2017-05-28,2017-04-28,2017-04-28,0,0
2457902,2017-05-29,2017-04-29,2017-04-29,0,0
2457903,2017-05-30,2017-04-30,2017-04-30,0,0
2457904,2017-05-31,2017-05-01,2017-05-01,0,1
2457905,2017-06-01,2017-05-01,2017-05-02,1,0
2457906,2017-06-02,2017-05-02,2017-05-03,0,0
2457907,2017-06-03,2017-05-03,2017-05-04,0,0
2457908,2017-06-04,2017-05-04,2017-05-05,0,0
2457909,2017-06-05,2017-05-05,2017-05-06,0,0
2457910,2017-06-06,2017-05-06,2017-05-07,0,0
2457911,2017-06-07,2017-05-07,2017-05-08,0,0
2457912,2017-06-08,2017-05-08,2017-05-09,0,0
2457913,2017-06-09,2017-05-09,2017-05-10,0,0
2457914,2017-06-10,2017-05-10,2017-05-11,0,0
2457915,2017-06-11,2017-05-11,2017-05-12,0,0
2457916,2017-06-12,2017-05-12,2017-05-13,0,0
2457917,2017-06-13,2017-05-13,2017-05-14,0,0
2457918,2017-06-14,2017-05-14,2017-05-15,0,0
2457919,2017-06-15,2017-05-15,2017-05-16,0,0
2457920,2017-06-16,2017-05-16,2017-05-17,0,0
2457921,2017-06-17,2017-05-17,2017-05-18,0,0
2457922,2017-06-18,2017-05-18,2017-05-19,0,0
2457923,2017-06-19,2017-05-19,2017-05-20,0,0
2457924,2017-06-20,2017-05-20,2017-05-21,0,0
2457925,2017-06-21,2017-05-21,2017-05-22,0,0
2457926,2017-06-22,2017-05-22,2017-05-23,0,0
2457927,2017-06-23,2017-05-23,2017-05-24,0,0
2457928,2017-06-24,2017-05-24,2017-05-25,0,0
2457929,2017-06-25,2017-05-25,2017-05-26,0,0
2457930,2017-06-26,2017-05-26,2017-05-27,0,0
2457931,2017-06-27,2017-05-27,2017-05-28,0,0
2457932,2017-06-28,2017-05-28,2017-05-29,0,0
2457933,2017-06-29,2017-05-29,2017-05-30,0,0
2457934,2017-06-30,2017-05-30,2017-05-31,0,1
2457935,2017-07-01,2017-06-01,2017-06-01,1,0
2457936,2017-07-02,2017-06-02,2017-06-02,0,0
2457937,2017-07-03,2017-06-03,2017-06-03,0,0
2457938,2017-07-04,2017-06-04,2017-06-04,0,0
2457939,2017-07-05,2017-06-05,2017-06-05,0,0
2457940,2017-07-06,2017-06-06,2017-06-06,0,0
2457941,2017-07-07,2017-06-07,2017-06-07,0,0
2457942,2017-07-08,2017-06-08,2017-06-08,0,0
2457943,2017-07-09,2017-06-09,2017-06-09,0,0
2457944,2017-07-10,2017-06-10,2017-06-10,0,0
2457945,2017-07-11,2017-06-11,2017-06-11,0,0
2457946,2017-07-12,2017-06-12,2017-06-12,0,0
2457947,2017-07-13,2017-06-13,2017-06-13,0,0
2457948,2017-07-14,2017-06-14,2017-06-14,0,0
2457949,2017-07-15,2017-06-15,2017-06-15,0,0
2457950,2017-07-16,2017-06-16,2017-06-16,0,0
2457951,2017-07-17,2017-06-17,2017-06-17,0,0
2457952,2017-07-18,2017-06-18,2017-06-18,0,0
2457953,2017-07-19,2017-06-19,2017-06-19,0,0
2457954,2017-07-20,2017-06-20,2017-06-20,0,0
2457955,2017-07-21,2017-06-21,2017-06-21,0,0
2457956,2017-07-22,2017-06-22,2017-06-22,0,0
2457957,2017-07-23,2017-06-23,2017-06-23,0,0
2457958,2017-07-24,2017-06-24,2017-06-24,0,0
2457959,2017-07-25,2017-06-25,2017-06-25,0,0
2457960,2017-07-26,2017-06-26,2017-06-26,0,0
2457961,2017-07-27,2017-06-27,2017-06-27,0,0
2457962,2017-07-28,2017-06-28,2017-06-28,0,0
2457963,2017-07-29,2017-06-29,2017-06-29,0,0
2457964,2017-07-30,2017-06-30,2017-06-30,0,0
2457965,2017-07-31,2017-07-01,2017-07-01,0,1
2457966,2017-08-01,2017-07-01,2017-07-02,1,0
2457967,2017-08-02,2017-07-02,2017-07-03,0,0
2457968,2017-08-03,2017-07-03,2017-07-04,0,0
2457969,2017-08-04,2017-07-04,2017-07-05,0,0
2457970,2017-08-05,2017-07-05,2017-07-06,0,0
2457971,2017-08-06,2017-07-06,2017-07-07,0,0
2457972,2017-08-07,2017-07-07,2017-07-08,0,0
2457973,2017-08-08,2017-07-08,2017-07-09,0,0
2457974,2017-08-09,2017-07-09,2017-07-10,0,0
2457975,2017-08-10,2017-07-10,2017-07-11,0,0
2457976,2017-08-11,2017-07-11,2017-07-12,0,0
2457977,2017-08-12,2017-07-12,2017-07-13,0,0
2457978,2017-08-13,2017-07-13,2017-07-14,0,0
2457979,2017-08-14,2017-07-14,2017-07-15,0,0
2457980,2017-08-15,2017-07-15,2017-07-16,0,0
2457981,2017-08-16,2017-07-16,2017-07-17,0,0
2457982,2017-08-17,2017-07-17,2017-07-18,0,0
2457983,2017-08-18,2017-07-18,2017-07-19,0,0
